calories,carbs,category,name,restaurant
550,43,Sandwiches,Beef’n Cheddar Mild,Arby's
10,1,Sides,Buffalo Dipping Sauce Adds,Arby's
80,21,Kid's Meals,CapriSun® Fruit Juice,Arby's
440,67,Desserts,Cherry Turnover,Arby's
600,53,Sandwiches,Chicken Bacon & Swiss – Crispy,Arby's
470,43,Sandwiches,Chicken Bacon & Swiss – Roast,Arby's
350,39,Breakfast,Chicken Biscuit*,Arby's
620,51,Chicken,Chicken Cordon Bleu – Crispy,Arby's
490,40,Chicken,Chicken Cordon Bleu – Roast,Arby's
420,54,Desserts,Chocolate Chunk Cookies (2),Arby's
570,98,Shakes,Chocolate Shake – Regular,Arby's
450,75,Shakes,Chocolate Shake – Small,Arby's
510,67,Desserts,Chocolate Turnover,Arby's
1270,50,Sandwiches,Texas Triple Whopper® Sandwich,Burger King
800,50,Sandwiches,Texas Whopper® Sandwich,Burger King
1140,51,Sandwiches,Triple Whopper® Sandwich,Burger King
980,51,Sandwiches,Triple Whopper® Sandwich w/o Mayo,Burger King
1230,53,Sandwiches,Triple Whopper® Sandwich With Cheese,Burger King
1070,53,Sandwiches,Triple Whopper® Sandwich With Cheese w/o Mayo,Burger King
90,22,Breakfast,Vanilla Icing,Burger King
400,75,Shakes,Vanilla Milk Shake,Burger King
660,114,Shakes,Vanilla Milk Shake,Burger King
850,152,Shakes,Vanilla Milk Shake,Burger King
340,44,Desserts,White Chocolate Macadamia Nut Cookies (2),Burger King
340,28,Sandwiches,Whopper JR.® Sandwich,Burger King
260,28,Sandwiches,Whopper JR.® Sandwich w/o Mayo,Burger King
380,29,Sandwiches,Whopper JR.® Sandwich with Cheese,Burger King
300,660,Sandwiches,Whopper JR.® Sandwich with Cheese w/o Mayo,Burger King
670,51,Sandwiches,Whopper® Sandwich,Burger King
510,51,Sandwiches,Whopper® Sandwich w/o Mayo,Burger King
760,53,Sandwiches,Whopper® Sandwich with Cheese,Burger King
600,53,Sandwiches,Whopper® Sandwich with Cheese w/o Mayo,Burger King
780,59,Sandwiches,Bistro Chicken Press,Atlanta Bread Company
320,41,Breakfast,Blueberry Muffin,Atlanta Bread Company
250,31,Breakfast,Blueberry Muffin Top,Atlanta Bread Company
250,14,Soups,Broccoli & Cheese,Atlanta Bread Company
150,7,Salads,Caesar Salad,Atlanta Bread Company
930,98,Sandwiches,California Avocado,Atlanta Bread Company
660,57,Desserts,Caramel Nut Cheesecake,Atlanta Bread Company
680,53,Desserts,Carrot Cake Cheesecake,Atlanta Bread Company
360,41,Breakfast,Cheese Croissant,Atlanta Bread Company
490,66,Breakfast,Cheese Danish,Atlanta Bread Company
190,24,Soups,Chicken & Sausage Gumbo,Atlanta Bread Company
430,30,Salads,Chopped Farmhouse Chicken Salad – Crispy,Arby's
250,11,Salads,Chopped Farmhouse Chicken Salad – Roast,Arby's
70,4,Salads,Chopped Side Salad,Arby's
590,47,Sandwiches,Classic Italian Toasted Sub,Arby's
500,53,Sandwiches,Cravin’ Chicken Sandwich – Crispy,Arby's
370,42,Sandwiches,Cravin’ Chicken Sandwich – Roast,Arby's
270,33,Kid's Meals,Curly Fries – Kids,Arby's
710,87,French Fries,Curly Fries – Large,Arby's
600,74,French Fries,Curly Fries – Medium,Arby's
450,55,French Fries,Curly Fries – Small,Arby's
270,33,French Fries,Curly Fries – Value,Arby's
430,42,Sandwiches,Deluxe Bacon Cheddar,Arby's
450,51,Sandwiches,French Dip & Swiss/Au Jus,Arby's
670,80,Sandwiches,Chicken Cordon Bleu Panini,Atlanta Bread Company
910,89,Entrees,Chicken Parmesan,Atlanta Bread Company
430,13,Soups,Chicken Peppercorn,Atlanta Bread Company
840,95,Pizzas,Chicken Pesto Calzone,Atlanta Bread Company
710,80,Sandwiches,Chicken Pesto Panini,Atlanta Bread Company
440,42,Sandwiches,Chicken Salad On Sourdough,Atlanta Bread Company
450,29,Sandwiches,Chicken Waldorf,Atlanta Bread Company
170,6,Breakfast,Chive Cream Cheese,Atlanta Bread Company
640,83,Breakfast,Chocolate Chip Muffin,Atlanta Bread Company
390,51,Breakfast,Chocolate Chip Muffin Top,Atlanta Bread Company
430,58,Desserts,Chocolate Chunk Cookie,Atlanta Bread Company
560,68,Breakfast,Chocolate Croissant,Atlanta Bread Company
410,56,Desserts,Chocolate Toffee Cookie,Atlanta Bread Company
410,60,Desserts,"Chocolate, Oatmeal And Craisin Cookie",Atlanta Bread Company
240,22,Salads,Chopstix Chicken Salad,Atlanta Bread Company
270,55,Breads,Ciabatta,Atlanta Bread Company
330,67,Breakfast,Cinnamon Crisp Bagel,Atlanta Bread Company
270,55,Breakfast,Cinnamon Raisin Bagel,Atlanta Bread Company
270,50,Breads,Cinnamon Raisin Bread,Atlanta Bread Company
640,91,Breakfast,Cinnamon Roll,Atlanta Bread Company
290,33,Soups,Classic Beef Chili,Atlanta Bread Company
130,15,Soups,Classic Chicken Noodle,Atlanta Bread Company
440,46,Desserts,Cookies And Cream Cheesecake,Atlanta Bread Company
460,73,Desserts,Creamy Caramel Brownie,Atlanta Bread Company
650,80,Sandwiches,Cubano Panini,Atlanta Bread Company
300,37,Sandwiches,Ham & Swiss Melt,Arby's
270,22,Breakfast,"Ham, Egg & Cheese Croissant",Arby's
480,46,Breakfast,"Ham, Egg & Cheese Sourdough",Arby's
240,35,Kid's Meals,Homestyle Fries – Kids,Arby's
610,86,French Fries,Homestyle Fries – Large,Arby's
480,69,French Fries,Homestyle Fries – Medium,Arby's
360,52,French Fries,Homestyle Fries – Small,Arby's
140,5,Sides,Honey Dijon Mustard Sauce Adds,Arby's
50,3,Sandwiches,Horsey Sauce® Adds,Arby's
300,31,Sides,Jalapeno Bites® – (5),Arby's
470,49,Sides,Jalapeno Bites® – (8),Arby's
460,85,Shakes,Jamocha Oreo® Shake – Small,Arby's
630,115,Shakes,Jamocha Oreo® Swirl Shake – Regular,Arby's
570,97,Shakes,Jamocha Shake – Regular,Arby's
440,75,Shakes,Jamocha Shake – Small,Arby's
340,33,Sandwiches,Jr Chicken Sandwich,Arby's
350,60,Shakes,Jr Chocolate Shake,Arby's
270,25,Sandwiches,Jr Deluxe Sandwich,Arby's
210,26,Sandwiches,Jr Ham & Cheddar Sandwich,Arby's
350,60,Shakes,Jr Jamocha Shake,Arby's
210,24,Kid's Meals,Jr Roast Beef,Arby's
210,24,Sandwiches,Jr Roast Beef Sandwich,Arby's
290,45,Shakes,Jr Vanilla Shake,Arby's
350,32,Sides,Loaded Potato Bites® – (5),Arby's
570,51,Sides,Loaded Potato Bites® – (8),Arby's
450,73,Desserts,Double Chocolate Brownie,Atlanta Bread Company
440,52,Breakfast,Egg & Cheese Sandwich,Atlanta Bread Company
350,66,Breakfast,Everything Bagel,Atlanta Bread Company
860,83,Entrees,Fettuccine Salmone,Atlanta Bread Company
460,6,Breakfast,Florentine Omelette,Atlanta Bread Company
530,46,Pizzas,Four Cheese Pizza,Atlanta Bread Company
90,19,Breads,French Baguette,Atlanta Bread Company
330,37,Breakfast,French Croissant,Atlanta Bread Company
110,23,Breads,French Loaf,Atlanta Bread Company
80,11,Soups,French Onion,Atlanta Bread Company
160,34,Breads,French Roll,Atlanta Bread Company
640,121,Breakfast,French Toast With Maple Syrup,Atlanta Bread Company
290,26,Soups,Frontier Chicken Chili,Atlanta Bread Company
90,16,Soups,Garden Vegetable,Atlanta Bread Company
560,74,Breakfast,Gooey Butter Danish,Atlanta Bread Company
240,15,Salads,Greek Salad,Atlanta Bread Company
500,3,Breakfast,Ham & Swiss Omelette,Atlanta Bread Company
500,54,Breakfast,"Ham, Egg & Cheddar Cheese Sandwich",Atlanta Bread Company
400,17,Soups,Homestyle Chicken & Dumpling,Atlanta Bread Company
410,64,Sandwiches,Honey Maple Ham On Honey Wheat,Atlanta Bread Company
190,14,Breakfast,Honey Raisin Walnut Cream Cheese,Atlanta Bread Company
140,28,Breads,Honey Wheat Bread,Atlanta Bread Company
90,13,Salads,House Salad,Atlanta Bread Company
440,39,Sides,Mozzarella Sticks – (4),Arby's
660,59,Sides,Mozzarella Sticks – (6),Arby's
300,36,Breakfast,Outside-In Cinnamon Bites™,Arby's
260,28,Kid's Meals,Potato Cakes (2),Arby's
260,28,Sides,Potato Cakes (2),Arby's
390,42,Sides,Potato Cakes (3),Arby's
510,57,Sides,Potato Cakes (4),Arby's
360,31,Chicken,Prime-Cut™ Chicken Tenders (3),Arby's
610,52,Chicken,Prime-Cut™ Chicken Tenders (5),Arby's
240,21,Kid's Meals,Prime-Cut™ Chicken Tenders – (2),Arby's
160,2,Sides,Ranch Dipping Sauce Adds,Arby's
700,64,Sandwiches,Reuben Sandwich,Arby's
360,37,Sandwiches,Roast Beef Classic,Arby's
610,46,Sandwiches,Roast Beef Max,Arby's
470,38,Sandwiches,Roast Beef Mild,Arby's
460,41,Sandwiches,Roast Chicken Club,Arby's
710,78,Sandwiches,Roast Turkey & Swiss Sandwich,Arby's
500,42,Wraps,Roast Turkey & Swiss Wrap,Arby's
810,78,Sandwiches,"Roast Turkey, Ranch & Bacon Sandwich",Arby's
600,42,Wraps,"Roast Turkey, Ranch & Bacon Wrap",Arby's
460,33,Breakfast,Sausage Biscuit,Arby's
460,45,Breakfast,Sausage Gravy Biscuit,Arby's
740,45,Breakfast,"Sausage, Egg & Cheese Wrap",Arby's
520,46,Sandwiches,Shroom & Swiss,Arby's
570,84,Sandwiches,Italian Vegetarian Panini,Atlanta Bread Company
520,65,Desserts,Key Lime Pie,Atlanta Bread Company
300,44,Kid's Meals,Kid’S Cheese Pizza,Atlanta Bread Company
390,46,Kid's Meals,Kid’S Grilled Cheese,Atlanta Bread Company
550,89,Kid's Meals,Kid’S Peanut Butter & Jelly,Atlanta Bread Company
470,69,Kid's Meals,Kid’S Penne And Cheese,Atlanta Bread Company
230,48,Breakfast,Low Fat Apple Muffin,Atlanta Bread Company
240,51,Breakfast,Low Fat Pumpkin Muffin,Atlanta Bread Company
200,43,Breakfast,Low Fat Pumpkin Muffin Top,Atlanta Bread Company
480,43,Pizzas,Margherita Pizza,Atlanta Bread Company
620,79,Breakfast,Mocha Chip Muffin,Atlanta Bread Company
410,53,Breakfast,Mocha Chip Muffin Top,Atlanta Bread Company
420,31,Breakfast,Morning Classic With Bacon,Atlanta Bread Company
420,39,Breakfast,Morning Classic With Ham,Atlanta Bread Company
590,60,Sandwiches,Smokin’ Chipotle Chicken*,Arby's
460,56,Sides,Steakhouse Onion Rings (5),Arby's
440,44,Sandwiches,Super Roast Beef,Arby's
45,11,Sides,Tangy Barbeque Sauce Adds,Arby's
480,47,Sandwiches,Turkey Bacon Club Toasted Sub,Arby's
480,74,Shakes,Vanilla Shake – Regular,Arby's
380,60,Shakes,Vanilla Shake – Small,Arby's
650,32,Breakfast,Morning Classic With Sausage,Atlanta Bread Company
190,16,Soups,New England Clam Chowder,Atlanta Bread Company
120,22,Breads,Nine Grain Bread,Atlanta Bread Company
660,59,Sandwiches,Ny Hot Pastrami,Atlanta Bread Company
370,59,Desserts,Oatmeal Raisin Cookie,Atlanta Bread Company
180,2,Breakfast,Olive Cream Cheese,Atlanta Bread Company
430,78,Breads,Panini Bread,Atlanta Bread Company
440,42,Desserts,Peanut Butter Cookie,Atlanta Bread Company
0,0,Drinks,A&W® Diet Root Beer,A&W Restaurants
0,0,Drinks,A&W® Diet Root Beer,A&W Restaurants
0,0,Drinks,A&W® Diet Root Beer,A&W Restaurants
0,0,Drinks,A&W® Diet Root Beer,A&W Restaurants
0,0,Drinks,A&W® Diet Root Beer,A&W Restaurants
0,0,Drinks,A&W® Diet Root Beer,A&W Restaurants
350,60,Shakes,A&W® Diet Root Beer Float (large),A&W Restaurants
170,30,Shakes,A&W® Diet Root Beer Float (medium),A&W Restaurants
170,30,Shakes,A&W® Diet Root Beer Float (small),A&W Restaurants
600,92,Shakes,A&W® Diet Root Beer Freeze (large),A&W Restaurants
340,53,Shakes,A&W® Diet Root Beer Freeze (medium),A&W Restaurants
260,39,Shakes,A&W® Diet Root Beer Freeze (small),A&W Restaurants
160,43,Drinks,A&W® Root Beer,A&W Restaurants
220,58,Drinks,A&W® Root Beer,A&W Restaurants
270,72,Drinks,A&W® Root Beer,A&W Restaurants
440,116,Drinks,A&W® Root Beer,A&W Restaurants
880,232,Drinks,A&W® Root Beer,A&W Restaurants
1760,464,Drinks,A&W® Root Beer,A&W Restaurants
640,136,Shakes,A&W® Root Beer Float (large),A&W Restaurants
350,77,Shakes,A&W® Root Beer Float (medium),A&W Restaurants
330,70,Shakes,A&W® Root Beer Float (small),A&W Restaurants
820,150,Shakes,A&W® Root Beer Freeze (large),A&W Restaurants
480,89,Shakes,A&W® Root Beer Freeze (medium),A&W Restaurants
370,68,Shakes,A&W® Root Beer Freeze (small),A&W Restaurants
270,67,Drinks,Blue Raspberry Slushee,A&W Restaurants
370,91,Drinks,Blue Raspberry Slushee,A&W Restaurants
570,142,Drinks,Blue Raspberry Slushee,A&W Restaurants
740,182,Drinks,Blue Raspberry Slushee,A&W Restaurants
480,62,Sides,Breaded Onion Rings (Large),A&W Restaurants
860,72,Breakfast,Pecan Roll,Atlanta Bread Company
610,54,Desserts,Pecan Turtle Cheesecake,Atlanta Bread Company
980,180,Entrees,Penne Bolognese,Atlanta Bread Company
970,79,Entrees,Penne Pomodoro,Atlanta Bread Company
340,44,Pizzas,Pepperoni Pizza,Atlanta Bread Company
300,60,Breakfast,Plain Bagel,Atlanta Bread Company
570,52,Desserts,Plain Cheesecake,Atlanta Bread Company
350,45,Sides,Breaded Onion Rings (Regular),A&W Restaurants
340,57,Desserts,Caramel Sundae,A&W Restaurants
1140,54,Sides,Cheese Curds (Large),A&W Restaurants
570,27,Sides,Cheese Curds (Regular),A&W Restaurants
350,26,Entrees,Cheese Dog,A&W Restaurants
390,50,French Fries,Cheese Fries,A&W Restaurants
420,37,Burgers,Cheeseburger,A&W Restaurants
190,51,Drinks,Cherry Limeade,A&W Restaurants
300,79,Drinks,Cherry Limeade,A&W Restaurants
340,90,Drinks,Cherry Limeade,A&W Restaurants
530,138,Drinks,Cherry Limeade,A&W Restaurants
330,83,Drinks,Cherry Slushee,A&W Restaurants
450,112,Drinks,Cherry Slushee,A&W Restaurants
570,141,Drinks,Cherry Slushee,A&W Restaurants
900,224,Drinks,Cherry Slushee,A&W Restaurants
500,32,Chicken,Chicken Strips- 3 pieces,A&W Restaurants
190,22,Sides,Chili,A&W Restaurants
410,52,French Fries,Chili Cheese Fries,A&W Restaurants
190,1,Breakfast,Plain Cream Cheese,Atlanta Bread Company
340,62,Breakfast,Poppy Seed Bagel,Atlanta Bread Company
110,22,Breads,Pumpernickel Loaf,Atlanta Bread Company
510,50,Desserts,Pumpkin Cheesecake,Atlanta Bread Company
530,83,Breakfast,Pumpkin Muffin,Atlanta Bread Company
430,63,Breakfast,Raspberry Cheese Croissant,Atlanta Bread Company
440,63,Breakfast,Raspberry Cheese Danish,Atlanta Bread Company
100,8,Breakfast,Raspberry Cream Cheese,Atlanta Bread Company
90,18,Breads,Rye Loaf,Atlanta Bread Company
560,40,Salads,Salsa Fresca Salmon Salad,Atlanta Bread Company
750,53,Breakfast,"Sausage, Egg & Cheese Sandwich",Atlanta Bread Company
190,1,Breakfast,Scrambled Eggs,Atlanta Bread Company
390,63,Breakfast,Sesame Seed Bagel,Atlanta Bread Company
410,45,Desserts,Shortbread Cookie,Atlanta Bread Company
90,18,Breads,Sourdough Baguette,Atlanta Bread Company
140,28,Breads,Sourdough Bread,Atlanta Bread Company
390,80,Breads,Sourdough Soup Bowl,Atlanta Bread Company
470,5,Breakfast,Spanish Omelette,Atlanta Bread Company
560,66,Breakfast,Sticky Bun,Atlanta Bread Company
1100,6,Breakfast,Three Cheese Omelette,Atlanta Bread Company
460,59,Desserts,Toffee Chocolate Chunk Cookie,Atlanta Bread Company
360,3,Breakfast,Tomato Bacon Omelette,Atlanta Bread Company
290,18,Soups,Tomato Fennel & Dill,Atlanta Bread Company
630,57,Sandwiches,Tuna Salad On French,Atlanta Bread Company
960,62,Sandwiches,Turkey Bacon Rustica,Atlanta Bread Company
370,49,French Fries,Chili Fries,A&W Restaurants
490,68,Desserts,Chocolate Fudge Blendrrr,A&W Restaurants
560,92,Desserts,Chocolate Fudge Blendrrr,A&W Restaurants
1010,152,Desserts,Chocolate Fudge Blendrrr,A&W Restaurants
880,125,Shakes,Chocolate Milkshake (medium),A&W Restaurants
700,100,Shakes,Chocolate Milkshake (small),A&W Restaurants
320,53,Desserts,Chocolate Sundae,A&W Restaurants
380,28,Entrees,Coney (Chili) Cheese Dog,A&W Restaurants
340,26,Entrees,Coney (Chili) Dog,A&W Restaurants
280,32,Sides,Corn Dog Nuggets® (Regular),A&W Restaurants
180,20,Sides,Corn Dog Nuggets® (Small/ Kids),A&W Restaurants
550,52,Chicken,Crispy Chicken Sandwich,A&W Restaurants
340,34,Seafood,Crunchy Shrimp,A&W Restaurants
170,2,Sides,Extra Burger Patty,A&W Restaurants
430,61,French Fries,French Fries (Large),A&W Restaurants
310,45,French Fries,French Fries (Regular),A&W Restaurants
200,28,French Fries,French Fries (Small/ Kids),A&W Restaurants
400,31,Chicken,Grilled Chicken Sandwich,A&W Restaurants
380,33,Burgers,Hamburger,A&W Restaurants
310,23,Entrees,Hot Dog (plain),A&W Restaurants
350,54,Desserts,Hot Fudge Sundae,A&W Restaurants
330,82,Drinks,Lemon Slushee,A&W Restaurants
440,110,Drinks,Lemon Slushee,A&W Restaurants
560,139,Drinks,Lemon Slushee,A&W Restaurants
890,221,Drinks,Lemon Slushee,A&W Restaurants
710,81,Sandwiches,Turkey Club Panini,Atlanta Bread Company
370,50,Sandwiches,Turkey On Nine Grain,Atlanta Bread Company
180,7,Breakfast,Vegetable Cream Cheese,Atlanta Bread Company
500,52,Sandwiches,Veggie On Nine Grain,Atlanta Bread Company
270,54,Breakfast,Wheat Bagel,Atlanta Bread Company
470,52,Desserts,White Chocolate Macadamia Nut Cookie,Atlanta Bread Company
460,46,Pizzas,White Pizza,Atlanta Bread Company
260,52,Breakfast,Whole Grain Bagel,Atlanta Bread Company
290,24,Soups,Wisconsin Cheese,Atlanta Bread Company
280,69,Drinks,Lime Slushee,A&W Restaurants
380,94,Drinks,Lime Slushee,A&W Restaurants
480,119,Drinks,Lime Slushee,A&W Restaurants
770,188,Drinks,Lime Slushee,A&W Restaurants
140,38,Drinks,Limeade,A&W Restaurants
210,55,Drinks,Limeade,A&W Restaurants
250,66,Drinks,Limeade,A&W Restaurants
390,103,Drinks,Limeade,A&W Restaurants
710,107,Desserts,M&M’s® Polar Swirl®,A&W Restaurants
610,137,Shakes,Orange Float (large),A&W Restaurants
340,81,Shakes,Orange Float (medium),A&W Restaurants
320,74,Shakes,Orange Float (small),A&W Restaurants
600,142,Shakes,Orange Freeze (medium),A&W Restaurants
970,223,Shakes,Orange Freeze (medium),A&W Restaurants
450,108,Shakes,Orange Freeze (small),A&W Restaurants
340,56,Desserts,Oreo® Cookies & Cream Blendrrr,A&W Restaurants
430,72,Desserts,Oreo® Cookies & Cream Blendrrr,A&W Restaurants
650,109,Desserts,Oreo® Cookies & Cream Blendrrr,A&W Restaurants
690,107,Desserts,Oreo® Polar Swirl®,A&W Restaurants
530,39,Burgers,Original Bacon Cheeseburger,A&W Restaurants
760,45,Burgers,Original Bacon Double Cheeseburger,A&W Restaurants
680,44,Burgers,Original Double Cheeseburger,A&W Restaurants
690,44,Burgers,Papa Burger®,A&W Restaurants
470,38,Burgers,Papa Single Burger,A&W Restaurants
400,85,Shakes,Pineapple Banana Smoothee,A&W Restaurants
480,104,Shakes,Pineapple Banana Smoothee,A&W Restaurants
750,160,Shakes,Pineapple Banana Smoothee,A&W Restaurants
700,103,Desserts,Reese’s® Peanut Butter Fudge Blendrrr,A&W Restaurants
710,108,Desserts,Reese’s® Peanut Butter Fudge Blendrrr,A&W Restaurants
1360,203,Desserts,Reese’s® Peanut Butter Fudge Blendrrr,A&W Restaurants
740,97,Desserts,Reese’s® Polar Swirl®,A&W Restaurants
390,78,Shakes,Strawberry Banana Smoothee,A&W Restaurants
420,86,Shakes,Strawberry Banana Smoothee,A&W Restaurants
680,137,Shakes,Strawberry Banana Smoothee,A&W Restaurants
230,58,Drinks,Strawberry Limeade,A&W Restaurants
290,75,Drinks,Strawberry Limeade,A&W Restaurants
420,105,Drinks,Strawberry Limeade,A&W Restaurants
560,143,Drinks,Strawberry Limeade,A&W Restaurants
840,113,Shakes,Strawberry Milkshake (medium),A&W Restaurants
670,90,Shakes,Strawberry Milkshake (small),A&W Restaurants
360,70,Shakes,Strawberry Smoothee,A&W Restaurants
370,74,Shakes,Strawberry Smoothee,A&W Restaurants
610,121,Shakes,Strawberry Smoothee,A&W Restaurants
300,47,Desserts,Strawberry Sundae,A&W Restaurants
260,41,Desserts,Vanilla Cone (large),A&W Restaurants
200,32,Desserts,Vanilla Cone (regular),A&W Restaurants
900,121,Shakes,Vanilla Milkshake (medium,A&W Restaurants
720,97,Shakes,Vanilla Milkshake (small),A&W Restaurants
270,73,Drinks,Watermelon Slushee,A&W Restaurants
360,99,Drinks,Watermelon Slushee,A&W Restaurants
460,124,Drinks,Watermelon Slushee,A&W Restaurants
720,197,Drinks,Watermelon Slushee,A&W Restaurants
390,35,Sides,Add Fried Shrimp,Applebee's
230,2,Sides,Add Grilled Shrimp,Applebee's
2375,169,Appetizers,Appetizer Sampler,Applebee's
630,33,Salads,"Apple Walnut Chicken Salad, Half",Applebee's
350,15,Salads,"Apple Walnut Chicken Salad, Half w/o dressing",Applebee's
1030,54,Salads,"Apple Walnut Chicken Salad, Regular",Applebee's
470,18,Salads,"Apple Walnut Chicken Salad, Regular w/o dressing",Applebee's
180,12,Salads,Applebee’s House Salad,Applebee's
180,12,Salads,Applebee’s House Salad (without dressing),Applebee's
130,59,Drinks,Applebee’s Limeades,Applebee's
1140,49,Sandwiches,Applebee’s Reuben,Applebee's
630,25,Sandwiches,Applebee’s Reuben,Applebee's
1115,92,Ribs,Applebee’s Riblets Basket,Applebee's
1705,134,Ribs,Applebee’s Riblets Platter,Applebee's
380,25,Entrees,Asiago Peppercorn Steak,Applebee's
380,25,Entrees,Asiago Peppercorn Steak w/sides,Applebee's
970,51,Burgers,Bacon Cheddar Cheeseburger,Applebee's
750,50,Sandwiches,Bacon Cheese Chicken Grill,Applebee's
430,42,Sides,Baked Potato,Applebee's
420,27,Soups,Baked Potato Soup,Applebee's
360,20,Soups,Baked Potato Soup,Applebee's
1030,90,Burgers,BBQ Pulled Pork Sliders,Applebee's
190,21,Soups,Black Bean Soup,Applebee's
740,54,Sandwiches,Blackened Tilapia Sandwich,Applebee's
